,spkid,full_name,pha,H,diameter,albedo,diameter_sigma,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
106245,2288847,'288847 (2004 RT204)',N,15.5,5.372000000000001,0.035,0.785,0.1369861317991337,3.166158716531482,2.7324388812917237,7.554391808708894,309.1290719127162,299.2293985195631,13.662290918039613,3.5998785517712384,0.1749464165233631,2458922.405854435,20200313.9058544,2057.772929301036,5.633875234225969,1.7286400000000002,672.7348288,4.6715e-08,4.1812e-08,1.5719000000000005e-07,7.7742e-06,4.8536e-05,5.8405e-05,3.2089000000000004e-05,4.754e-08,3.4655e-09,0.00018308,4.0762e-05,MBA,0.55574
23940,2032120,' 32120 Stevezheng (2000 LC8)',N,14.8,2.843,0.316,0.743,0.1621803847023764,2.43160116491344,2.037243152545032,1.2586894916548892,298.9091264006427,282.6626471789958,122.70364032450328,2.825959177281849,0.2599354781986125,2458528.445776487,20190213.9457765,1384.95907713271,3.79181129947354,1.02932,400.5804644,4.5992e-08,1.2475000000000001e-08,1.0907e-07,4.0384e-06,0.00023098,0.00023133,1.2765e-05,1.4498e-08,2.0003e-09,4.849e-05,1.0658e-05,MBA,0.55013
90309,2227061,'227061 (2005 EK209)',N,14.8,6.309,0.077,0.109,0.1504374200633312,3.118730558286128,2.64955677922489,27.08020212567467,313.85685276047667,146.98248594825898,318.4657943474849,3.587904337347365,0.1789523024134896,2459232.596514504,20210118.0965145,2011.7092384102389,5.50775972186239,1.69307,658.8920519,6.4008e-08,4.4519e-08,1.9485e-07,9.4428e-06,1.0163e-05,2.8945e-05,2.8764e-05,5.1216e-08,3.8316999999999995e-09,0.00016345,4.3075e-05,MBA,0.54181
2591,2002696,'  2696 Magion (1980 HB)',N,12.2,21.388,0.038,0.121,0.1144526289254528,2.449834796720419,2.169444763802715,25.34309930052639,186.1493066596875,283.7914990539471,240.6648222915872,2.730224829638124,0.2570389127293731,2459464.768917268,20210907.2689173,1400.566148437731,3.83454113193082,1.28974,501.9281158,3.9637e-08,9.3576e-09,9.719e-08,4.3836e-06,1.0055e-05,2.0692e-05,1.9163e-05,1.0429e-08,1.4727e-09,7.5212e-05,8.024600000000001e-06,MBA,0.39762
18683,2024098,' 24098 (1999 VC7)',N,14.7,5.477,0.07,1.368,0.1433027745624511,2.319833248221537,1.987394707229167,12.47571925502525,41.15834623309218,12.88034750961154,284.4450157438722,2.6522717892139056,0.2789452183100567,2459271.3595785,20210225.8595785,1290.575985424666,3.53340447754871,0.999662,389.03846054,4.5745e-08,8.9371e-09,1.0433e-07,5.310700000000001e-06,1.9649e-05,2.6491e-05,1.8115e-05,1.0218000000000001e-08,1.612e-09,6.5544e-05,7.457899999999999e-06,MBA,0.5199
59865,2106064,'106064 (2000 SA323)',N,14.7,4.749,0.124,0.44799999999999995,0.0890863577000878,3.0941326907655387,2.818487679104465,22.01027815083024,238.4768758260907,28.383616364580533,306.0868269484181,3.369777702426614,0.1810905019048931,2459298.2139744186,20210324.7139744,1987.956277182711,5.442727658268889,1.81784,707.4487928,5.5407e-08,3.4699e-08,1.768e-07,6.9264e-06,1.2462e-05,3.6476e-05,3.479e-05,3.7791e-08,3.0463e-09,0.00019388,3.3441e-05,MBA,0.52651
54931,2093628,' 93628 (2000 UF75)',N,15.6,3.428,0.086,0.204,0.2402280460957245,2.661560158801904,2.0221787622866967,5.280224831181834,166.1341012142964,275.5347623912819,160.8944584101306,3.300941555317112,0.226986298881996,2458291.671056568,20180622.1710566,1585.9988103826229,4.34222809139664,1.04611,407.1146287,3.7938e-08,1.3009e-08,1.0245e-07,8.1672e-06,5.41e-05,5.6899e-05,1.8009e-05,1.6134e-08,1.6642e-09,7.6878e-05,1.1628e-05,MBA,0.61811
46330,2073183,' 73183 (2002 HT15)',N,15.7,4.04,0.043,0.10400000000000001,0.1393372921221794,2.6140754384584883,2.249837245460583,4.521655592097852,163.10871886030012,92.22405708811792,67.82151879421379,2.978313631456392,0.2331991156243612,2458709.669056612,20190814.1690566,1543.745134007671,4.22654383027425,1.24072,482.8510024,4.4636e-08,1.4135e-08,1.1833e-07,4.8394e-06,6.2796e-05,6.542e-05,1.6832e-05,1.6105e-08,1.8915e-09,7.2211e-05,1.2521e-05,MBA,0.5767100000000001
38910,2058114,' 58114 (1981 EL6)',N,14.6,4.7860000000000005,0.122,0.258,0.0868365403653452,3.0969083189292834,2.8279835146848065,10.06327203584206,236.7394640114684,14.567077178884947,5.9908464281850495,3.3658331231737595,0.1808471008069445,2458967.37341737,20200427.8734174,1990.6318563785128,5.45005299487615,1.81535,706.4797595,5.1167e-08,3.117e-08,1.6782e-07,6.1828e-06,3.3753e-05,4.9905e-05,3.6646e-05,3.3877e-08,2.7303e-09,0.00020263,3.0053e-05,MBA,0.5607300000000001
110649,2332203,'332203 (2006 DU196)',N,16.3,3.571,0.046,0.095,0.3578713801866935,2.658220766540518,1.7069196319777318,9.049008819684824,218.50144819333352,189.0660079300715,165.0390461915534,3.609521901103304,0.2274141608045461,2458274.7798178983,20180605.279817898,1583.014877905543,4.33405852951552,0.7173039999999999,279.15319768,6.6189e-08,2.7567e-08,1.698e-07,8.1473e-06,7.1057e-05,7.2842e-05,1.8429e-05,3.7432e-08,3.5375999999999994e-09,7.4826e-05,2.4625e-05,MBA,0.5959399999999999
95623,2242333,'242333 (2003 YA70)',N,14.6,6.726,0.076,0.057999999999999996,0.1965132546329219,3.1027966063827668,2.493055946798505,14.390259584249607,280.6131969623764,300.5176020018747,280.02306185187354,3.7125372659670286,0.180332545161777,2459443.9969743057,20210817.4969743,1996.311867483724,5.4656040177514695,1.51896,591.1336632,5.0268e-08,4.0705e-08,1.5414e-07,6.2615e-06,2.3024e-05,2.8089e-05,1.91e-05,4.8704000000000004e-08,3.5486e-09,0.00011118,3.9284e-05,MBA,0.5243
10875,2012915,' 12915 (1998 SL161)',N,13.6,5.584,0.297,0.13,0.1628865408248074,2.6378956927154458,2.2082179882723683,1.408537576789476,219.553981689526,359.5016849390201,175.320174094268,3.067573397158524,0.2300475676838208,2458238.395988819,20180429.8959888,1564.893746213334,4.28444557484828,1.2005,467.198585,4.3082e-08,9.9238e-09,1.1174000000000001e-07,4.4391e-06,0.00015181,0.00015228,1.3339e-05,1.154e-08,1.2982e-09,5.6724e-05,8.8308e-06,MBA,0.49435
88573,2217012,'217012 (2000 YT56)',N,15.6,4.665,0.043,1.2770000000000001,0.3310194078879289,2.891035589807211,1.9340467006862991,8.183305761464856,89.22327034054888,270.8914374702474,46.55347525969077,3.848024478928123,0.2005044043072974,2458768.318191224,20191011.8181912,1795.471781498906,4.91573383025026,0.951885,370.44508545,5.0776000000000004e-08,2.0247000000000006e-08,1.4314e-07,4.0709e-06,3.7616e-05,3.8776e-05,5.870599999999999e-06,2.6949000000000002e-08,2.1063e-09,2.9944e-05,1.8861e-05,MBA,0.50522
10822,2012836,' 12836 (1997 CA22)',N,14.5,2.977,0.346,0.07,0.067945131290497,2.187129503093836,2.038524701856805,1.522255019790374,156.301270367136,27.91770666344427,49.64436213028628,2.335734304330866,0.3047139418869557,2458837.578796517,20191220.0787965,1181.435932240851,3.23459529703176,1.0402,404.814634,3.4245e-08,7.515199999999999e-09,7.6885e-08,3.8802e-06,0.00013995,0.0001439,3.5584000000000004e-05,8.025800000000001e-09,1.5705e-09,0.00011649,6.0893e-06,MBA,0.51542
48502,2077936,' 77936 (2002 GR63)',N,14.8,6.925,0.037,0.086,0.3455015062429381,2.725912419296123,1.7841055725429809,5.371282100658891,65.60210595936564,282.77626971198,259.216196215544,3.667719266049265,0.2189960221890009,2459460.7083762847,20210903.2083763,1643.86547482268,4.50065838418256,0.787421,306.44063057,4.9369e-08,1.3925e-08,1.3759e-07,4.9018e-06,5.6613e-05,5.6954e-05,9.1725e-06,1.8736e-08,1.6780999999999996e-09,4.4805e-05,1.2596e-05,MBA,0.59401
107137,2295719,'295719 (2008 UD40)',N,15.8,4.39,0.033,0.264,0.2022402421577999,3.9237370915492735,3.1301995519908066,1.7628833116775908,280.36576732022706,161.5841237090555,154.4449007156747,4.717274631107741,0.126810210647993,2457782.578352157,20170129.0783522,2838.888116031197,7.77245206305598,2.1462,835.236654,7.9439e-08,8.4366e-08,2.9608e-07,8.7903e-06,0.00029633,0.00029769,2.517e-05,1.0143e-07,4.0899e-09,0.0001885,9.156e-05,OMB,0.53693
56753,2097962,' 97962 (2000 QC141)',N,14.5,2.991,0.376,0.335,0.0537055327099243,2.664099929397305,2.5210230234965496,21.92332816005941,5.570176570634719,73.89888704181405,120.2547852936703,2.8071768352980584,0.2266617864442389,2458469.952759637,20181217.4527596,1588.269490184061,4.34844487387833,1.59145,619.3445965,4.2553000000000004e-08,1.9888e-08,1.1443e-07,6.6872e-06,1.2780999999999998e-05,6.7112e-05,6.4407e-05,2.0956e-08,2.5380999999999997e-09,0.00028373,1.7785e-05,MBA,0.5594
80716,2179150,'179150 (2001 TB20)',N,14.7,5.5,0.1009999999999999,0.489,0.1078281747845616,3.09270138656465,2.7592210408977014,10.06340211766194,344.1039620713421,21.90312159994824,181.4614560898574,3.4261817322315986,0.1812162296508226,2459985.7238083426,20230210.2238083,1986.577033931607,5.43895149604821,1.75951,684.7485067000001,7.4158e-08,3.2367e-08,2.2773000000000007e-07,8.3554e-06,3.8042e-05,5.506e-05,3.8652e-05,3.5857e-08,2.8448e-09,0.00022065,3.1186e-05,MBA,0.56894
107319,2296765,'296765 (2009 UR69)',N,15.3,4.635,0.068,0.145,0.1219890571699385,2.9877431425262766,2.623271173503547,11.414050213360438,59.13052651654385,326.0626115866364,32.43741069029232,3.352215111549006,0.1908486914132229,2458830.535980597,20191213.035980605,1886.311073627081,5.164438257705901,1.63727,637.1763659,9.7937e-08,3.8886e-08,3.078e-07,7.998099999999999e-06,3.4796e-05,4.0848e-05,2.0419e-05,4.3630000000000014e-08,3.7259e-09,0.00010635,3.6826e-05,MBA,0.53252
30795,2043292,' 43292 (2000 FP49)',N,13.8,4.658,0.324,0.043,0.1333891722790133,2.741728359871502,2.376011483334346,7.429097432372661,256.4410529172122,34.15682261671753,86.66503875575881,3.107445236408658,0.2171038061851899,2458601.3129001576,20190427.8129002,1658.192946156455,4.539884862851349,1.36398,530.8200966,3.3764e-08,1.166e-08,9.335800000000001e-08,3.4425e-06,3.2237e-05,3.5695e-05,1.4257e-05,1.3216e-08,1.385e-09,6.5873e-05,1.0578e-05,MBA,0.53974
82786,2191170,'191170 (2002 MF3)',N,15.3,7.32,0.03,0.37799999999999995,0.2338850666242649,3.116810521334803,2.387835084897203,17.42105084444685,168.11342976791383,143.2747950493901,63.76377355936498,3.8457859577724034,0.1791176868383339,2458644.5118522923,20190610.0118523,2009.851770388956,5.50267425157825,1.39769,543.9390172999999,4.8509e-08,2.2880000000000004e-08,1.5292999999999998e-07,7.0004e-06,1.4023e-05,1.9957e-05,1.1203e-05,2.8232e-08,1.9723e-09,6.288e-05,2.2131e-05,MBA,0.5646899999999999
48200,2077497,' 77497 (2001 HR37)',N,14.1,8.113,0.074,0.41600000000000004,0.1410356854305576,3.108118759957152,2.669763100247019,15.055625764883368,36.69623742738415,241.0180993725234,141.64448019374657,3.5464744196672817,0.1798695577734359,2458213.0155476723,20180404.5155477,2001.450409154043,5.47967257810826,1.6922099999999998,658.5573657000001,3.907e-08,2.3509e-08,1.2126e-07,5.6764e-06,1.6672e-05,2.6563000000000003e-05,2.24e-05,2.6824e-08,2.0407e-09,0.0001227,2.2708000000000003e-05,MBA,0.54872
61346,2110152,'110152 (2001 SA157)',N,14.7,4.146,0.163,0.955,0.0270701214943786,3.0918802588229286,3.0081826845705217,8.171303300547093,229.09004144774931,244.7821982055372,49.78362848459471,3.1755778330753364,0.1812884243382181,2458725.889921246,20190830.3899212,1985.785917187803,5.436785536448469,2.03611,792.3929287000001,4.8497e-08,3.0488e-08,1.558e-07,6.2997e-06,4.1359e-05,0.00013723,0.00012991,3.1314000000000005e-08,2.6815e-09,0.00071653,2.9372e-05,MBA,0.5504100000000001
82760,2191093,'191093 (2002 EF)',N,15.6,3.202,0.099,1.04,0.1459392251944091,2.543192338177036,2.1720408188231217,2.5928613039376747,189.3019358773038,150.1052177307388,2.1747625045867456,2.9143438575309504,0.2430162215548242,2458991.55095746,20200522.0509575,1481.3825912390148,4.05580449346753,1.16375,452.8965875,3.7903e-08,1.8022e-08,1.0053000000000001e-07,5.1826e-06,9.4972e-05,9.6998e-05,1.9926e-05,2.0652e-08,2.5831e-09,8.199100000000001e-05,1.5745999999999998e-05,MBA,0.5431699999999999
119741,2427095,'427095 (2014 UM53)',N,15.9,3.647,0.033,0.17,0.1073935891607836,3.1518147513312327,2.8133300528158687,18.27551632180802,54.08059587961317,20.756071874978375,330.0969277073156,3.490299449846596,0.1761420506849439,2459170.2668000134,20201116.7668,2043.8049778579737,5.59563306737296,1.83351,713.5470867,1.1188e-07,8.520300000000001e-08,3.5788e-07,1.2618e-05,2.4041e-05,8.3656e-05,7.4742e-05,9.4354e-08,7.142500000000001e-09,0.0004271,8.2876e-05,MBA,0.62654
43427,2067386,' 67386 (2000 OO43)',N,15.6,1.735,0.308,0.309,0.1610250522165851,2.226059305163178,1.8676079893120632,5.1980089150219255,223.6454082770182,29.844481466098472,48.20172835184247,2.584510621014294,0.296755637741578,2458838.070976853,20191220.570976894,1213.119328548348,3.3213397085512595,0.8553959999999999,332.89446132,4.3822e-08,1.0156e-08,1.0102e-07,4.8880000000000005e-06,4.0086e-05,4.2427e-05,1.6521e-05,1.1791e-08,2.0307999999999996e-09,5.5144e-05,8.301900000000001e-06,MBA,0.54733
23655,2031663,' 31663 (1999 JG2)',N,15.0,2.175,0.31,0.295,0.078748432399361,2.3549750937657805,2.169524496792187,7.88548950322893,90.49598670006492,355.4317242392973,55.368916100542,2.540425690739374,0.2727247776290202,2458797.478783586,20191109.978783604,1320.012076386025,3.61399610235736,1.18592,461.5244864,3.6211e-08,9.0717e-09,8.6275e-08,4.0101e-06,3.3256e-05,4.5333e-05,3.0425e-05,9.786e-09,1.5759e-09,0.00011136,7.6273e-06,MBA,0.5445300000000001
58895,2103989,'103989 (2000 DC94)',N,12.0,21.913,0.0579999999999999,0.691,0.071911710424418,5.349343930111421,4.96466345844863,3.070319081978896,61.15931791428867,329.2353878429049,344.84005774381734,5.734024401774214,0.0796623826968514,2459190.802395472,20201207.3023955,4519.071458983974,12.3725433510855,3.97061,1545.2422937,6.0968e-08,1.2241e-07,3.9786e-07,5.1801e-06,0.00011756,0.00012394,4.131e-05,1.3121e-07,2.7344e-09,0.00052041,0.00015512,TJN,0.53469
46015,2072593,' 72593 (2001 FA6)',N,15.0,2.8569999999999998,0.26,0.489,0.0980361073699948,2.6482524734498845,2.388628109619896,13.793188351376031,357.8565583234295,257.3603739625769,76.76720108735744,2.907876837279871,0.2286993835698781,2458664.83140357,20190630.3314036,1574.1188033854212,4.30970240488822,1.42084,552.9483028,6.6166e-08,2.1867e-08,1.7832999999999998e-07,7.8199e-06,2.6854e-05,5.0974e-05,4.7326e-05,2.4011e-08,2.8326e-09,0.00020613,1.9496e-05,MBA,0.5827399999999999
44494,2069742,' 69742 (1998 KD44)',N,14.7,2.065,0.498,0.35600000000000004,0.06807441924436,2.4412842531497483,2.2750952454061784,5.7328258009338615,249.7785236690676,346.1626420319868,287.1473591909777,2.607473260893319,0.2583905040611965,2459282.4478257284,20210308.9478257,1393.240054652854,3.8144833802952895,1.26346,491.7007282,3.4955e-08,1.0025e-08,8.7691e-08,3.5985000000000004e-06,4.2113e-05,5.2844e-05,3.2617e-05,1.0707e-08,1.5916e-09,0.00012637,8.5819e-06,MBA,0.52535
120537,2435897,'435897 (2009 AP37)',N,17.2,2.807,0.03,0.428,0.0800603702871279,2.870119825646739,2.6403369696370342,18.59744339865599,120.299669919758,72.7065815132284,56.96903690737668,3.0999026816564434,0.2027001317427002,2458719.449186576,20190823.949186604,1776.022526008864,4.86248467079771,1.70945,665.2666565000001,7.8998e-08,6.2082e-08,2.3204e-07,1.1104e-05,2.8539e-05,8.3931e-05,7.6274e-05,6.7052e-08,6.576800000000001e-09,0.00037446,5.7624e-05,MBA,0.65868
50310,2082552,' 82552 (2001 OH71)',N,14.6,3.193,0.33,0.214,0.1714575758014741,2.7277774279536344,2.260079322830724,4.05049451973051,358.8300659077868,37.31973903762845,28.76380580165162,3.195475533076545,0.2187714659330323,2458869.021218345,20200120.5212183,1645.55280765088,4.5052780496944,1.26846,493.6465782,3.9776e-08,1.1307e-08,1.1062000000000001e-07,5.2985e-06,4.8753e-05,5.0828e-05,1.2626e-05,1.3245e-08,1.3602e-09,5.7703e-05,1.0231e-05,MBA,0.56076
10417,2012250,' 12250 (1988 TT)',N,13.0,7.649,0.251,0.22899999999999998,0.0927342718234633,3.0059443887007924,2.727190324672798,10.795318178775132,3.942191371812624,336.3442507443451,59.281525734677786,3.284698452728785,0.1891179107241808,2458687.036692861,20190722.5366929,1903.574328954186,5.21170247489168,1.72345,670.7150365,5.8446e-08,1.8308e-08,1.7695e-07,6.5731e-06,1.8257e-05,3.0208000000000003e-05,2.2411e-05,2.0006e-08,1.7278e-09,0.00011931,1.7391e-05,MBA,0.4873699999999999
83296,2193055,'193055 (2000 FJ45)',N,16.5,3.28,0.0409999999999999,0.893,0.203621628071238,2.346197971440365,1.868461320718242,5.525939976117033,106.5008420664515,151.81305422,173.54439873301132,2.823934622162488,0.2742566023808598,2458367.7188847004,20180906.2188847,1312.639319800471,3.59381059493627,0.855308,332.86021436,4.8647e-08,1.22e-08,1.1312000000000001e-07,4.3706e-06,6.6313e-05,6.7811e-05,1.6954e-05,1.4684e-08,2.1390999999999998e-09,5.8962e-05,1.0238e-05,MBA,0.55074
77674,2166211,'166211 (2002 EP135)',N,12.8,14.412,0.078,1.052,0.007476344742592,5.217081364631839,5.1780766657997,7.991499216887702,160.6048329344169,346.8227307906124,226.67467460285647,5.256086063463979,0.0827108833246626,2460612.4441606468,20241028.944160603,4352.510643453079,11.916524691178902,4.18771,1629.7311007,7.2464e-08,1.6042e-07,3.894e-07,8.2064e-06,3.6983e-05,0.00044935,0.00045271,1.6162e-07,3.8149e-09,0.0055194,0.00020075,TJN,0.55057
94709,2240632,'240632 (2005 AZ18)',N,16.1,3.7689999999999997,0.045,0.125,0.1594845283995208,2.8080666680532818,2.36022347978439,7.422118814887013,232.2075788381314,334.28628021552663,27.473166379283853,3.255909856322174,0.2094560707657712,2458869.335664305,20200120.835664306,1718.737483634827,4.70564677244306,1.3579,528.453943,7.7342e-08,3.4355e-08,2.0831e-07,6.6098e-06,5.8553e-05,6.1713e-05,2.0943000000000003e-05,3.9834e-08,3.8439e-09,9.9054e-05,3.1542e-05,MBA,0.59832
89598,2224203,'224203 (2005 RV39)',N,16.0,4.1819999999999995,0.048,0.09,0.294781516081055,2.58896352394538,1.82578493127821,21.979030711301924,181.4632186510432,268.8280114654475,161.92574614455418,3.3521421166125487,0.2366002375772491,2458316.1146088326,20180716.6146088,1521.5538398707708,4.16578737815406,0.984753,383.23632501,3.3046000000000004e-08,1.9531e-08,8.394e-08,1.0294000000000002e-05,1.0451e-05,2.4459e-05,2.4204e-05,2.5288e-08,2.6773000000000003e-09,9.6264e-05,1.7218e-05,MBA,0.5473
124085,2483131,'483131 (2015 OC15)',N,16.4,3.3480000000000003,0.099,0.461,0.1739396044279533,3.194142611500733,2.638554709169826,20.23603961847421,123.41895980378108,242.11279116688493,268.3959887691932,3.749730513831641,0.1726524001353515,2459531.068999672,20211112.568999697,2085.11436688848,5.70873201064608,1.69783,660.7445011,8.9723e-08,1.3871e-07,2.8883e-07,1.5031e-05,2.081e-05,4.579600000000001e-05,3.9722e-05,1.6284000000000002e-07,1.1247e-08,0.00024578,0.00013583,MBA,0.50922
415,2000416,'   416 Vaticana (1896 CS)',N,7.7,85.47,0.1689,1.7,0.2179716628463457,2.792371161769516,2.183713376354433,12.86046860725682,58.0852214215338,198.19441630525208,203.751608850825,3.4010289471846,0.2112245325302109,2459740.226533076,20220609.726533104,1704.3474812685888,4.666249093137821,1.17305,456.5158685,4.0806e-08,1.0171e-08,1.1308e-07,4.9475e-06,1.837e-05,2.0729e-05,1.1303e-05,1.2388e-08,1.1540999999999998e-09,5.5454e-05,9.3119e-06,MBA,0.45119
71885,2141478,'141478 (2002 CN256)',N,15.1,5.9879999999999995,0.059,0.055,0.0421820256999475,3.029657286105617,2.901860204601076,7.823019231633205,77.99924697334492,341.97851148888986,253.1505990440064,3.1574543676101565,0.1869019436930268,2459572.1869436707,20211223.6869437,1926.143692712337,5.273494025222,1.91598,745.6419366,4.8815e-08,3.1791e-08,1.5266e-07,5.0768e-06,5.7547e-05,0.00011919,0.00010493,3.3132e-08,2.9418e-09,0.0005641,3.0317e-05,MBA,0.56788
55292,2094305,' 94305 (2001 FX2)',N,14.6,6.877000000000001,0.065,0.318,0.2059406471973384,3.217162040642703,2.554617607854035,17.60831880652046,346.4003611255822,140.25885164133342,153.20134605068858,3.87970647343137,0.1708026758404071,2458103.550667696,20171216.0506677,2107.695317000614,5.77055528268478,1.59302,619.9555934,7.9869e-08,3.2078000000000004e-08,2.6195e-07,8.9789e-06,1.7831e-05,2.4249e-05,1.3655e-05,3.8685e-08,2.5546e-09,8.1379e-05,3.1524e-05,OMB,0.55252
34154,2049521,' 49521 (1999 CC36)',N,14.9,3.83,0.083,0.937,0.3494206815730357,2.6387880033295468,1.7167409006793868,7.9625738789209874,45.0576633257496,12.675977194228189,32.49889777263341,3.560835105979707,0.2299308910892663,2458859.1579749305,20200110.6579749,1565.687839048285,4.2866196825415095,0.729707,283.98007319,3.2059e-08,8.468e-09,8.712199999999999e-08,4.3347e-06,2.7868e-05,2.9146e-05,6.1381e-06,1.1427e-08,1.1068e-09,2.6509e-05,7.5365e-06,MBA,0.48901
86053,2204483,'204483 (2005 AZ67)',N,15.5,3.4989999999999997,0.132,0.10099999999999999,0.2191929434074292,2.78883727453344,2.177543823644103,9.69989398352176,93.12040634042847,147.90675813660567,20.70267644041623,3.400130725422778,0.2116261408104032,2458902.6733498466,20200223.1733498,1701.113097944387,4.657393834207769,1.17122,455.8036874,7.610299999999999e-08,2.8710000000000004e-08,2.0868e-07,6.2611e-06,4.1242e-05,4.2635e-05,1.2631e-05,3.5003e-08,3.2679000000000003e-09,5.9005e-05,2.6268000000000003e-05,MBA,0.52665
70412,2136291,'136291 (2004 AV9)',N,15.4,4.7219999999999995,0.06,0.32899999999999996,0.100327831179773,3.086878752301851,2.7771789019684827,0.3103548932660685,248.787744295201,314.235297583014,293.7983316000771,3.3965786026352203,0.1817292008405784,2459364.7874567965,20210530.2874568,1980.969477303812,5.42359884272091,1.77371,690.2747207,4.6921e-08,3.2254e-08,1.4425e-07,4.7276e-06,0.0010984999999999,0.0010988,3.093e-05,3.549e-08,2.8483e-09,0.00017274,3.1048000000000005e-05,MBA,0.52669
102361,2262843,'262843 (2007 BO8)',N,15.3,6.2589999999999995,0.031,1.777,0.1268369666595245,3.2050345123735364,2.798517656784988,19.5068837581911,111.3283229090211,51.532286990526245,92.61391544886789,3.611551367962083,0.1717730425604141,2458461.3355649505,20181208.835565,2095.788690902327,5.7379567170494905,1.85142,720.5171214,7.1777e-08,4.2101e-08,2.3072e-07,7.3306e-06,2.5334e-05,4.2548e-05,3.3688e-05,4.7441e-08,3.3845999999999997e-09,0.00019523,4.1295e-05,OMB,0.53023
97072,2244692,'244692 (2003 QA3)',N,17.1,1.867,0.0969999999999999,0.319,0.1556048240868374,2.378226737234556,2.0081631841485588,3.444451937327578,286.1311970606774,342.948979227452,254.48702757130908,2.7482902903205506,0.2687349723394368,2459393.128363589,20210627.6283636,1339.609790516164,3.66765171941455,0.992351,386.19323867,4.9074e-08,2.019e-08,1.1804e-07,5.528200000000001e-06,0.00011097,0.0001131,2.4528000000000003e-05,2.3332e-08,3.4221e-09,9.3147e-05,1.7059e-05,MBA,0.57091
98937,2248077,'248077 (2004 PD83)',N,15.0,5.438,0.065,0.07,0.0957428982041323,3.1391033475227004,2.838556495268583,17.918102733740014,345.6303479826803,22.25028806564277,284.8981188837307,3.439650199776817,0.1772130306472478,2459424.2943498963,20210728.794349898,2031.453323071934,5.56181607959462,1.84194,716.8277897999999,9.7155e-08,4.2365e-08,3.229200000000001e-07,1.0227e-05,1.6216e-05,3.6186e-05,3.4895e-05,4.6421e-08,3.5875000000000003e-09,0.00020211,4.1124e-05,MBA,0.5363100000000001
27578,2037707,' 37707 (1996 RK3)',N,15.6,1.851,0.297,0.293,0.2085791004719905,2.296007599764548,1.817108399928804,5.125599794267046,100.7586913256798,184.22512897004484,319.8710849101047,2.7749067996002914,0.2832983806262631,2459142.148939189,20201019.6489392,1270.744997568215,3.47911019183632,0.800712,311.61308904,3.3894e-08,8.821e-09,7.6072e-08,3.6962e-06,5.2099e-05,5.3128e-05,1.2234e-05,1.0661e-08,1.6326e-09,4.3507e-05,7.323099999999999e-06,MBA,0.56543
